code,SMILES,Metal,solvents,AATS5s,AATS0i,AATS3i,ATSC2dv,ATSC3Z,ATSC2v,ATSC5v,ATSC8v,ATSC6are,ATSC3i,ATSC7i,AATSC3s,AATSC0Z,AATSC3Z,AATSC0m,AATSC2m,AATSC3m,PEOE_VSA7,EState_VSA2,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,HBD,HBA,MPC,Boiling Point (°„C),SSA
CEYPUT,C1=CN=CC=C1C(=O)O,Co,dimethylformamide,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,542.248
CEYPUT01,C1=CN=CC=C1C(=O)O,Co,"N,N-dimethylformamide",6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,527.923
CEYPUT02,C1=CN=CC=C1C(=O)O,Co,"N,N-dimethylformamide",6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,599.309
CIBTIT,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Mn,"N,N-dimethylacetamide",6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,25,54.93804,197,3.72,9.4,-50,7.434,7.3,87.12,32.2,-0.85,1,2,0.25,165.1,1387.32
CIFMIP,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Co,dimethylformamide,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,797.362
CIJBEE,C(=O)O,Co,"N,N-dimethylformamide",6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,970.589
CIQHES,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Cd,"N,N-dimethylformamide",3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,858.463
CIQHIW,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Cd,"N,N-dimethylformamide",3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1493.59
CIQHOC,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Zn,"N,N-dimethylformamide",3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1126.91
CODGIO,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,Ni,"N,N-dimethylformamide",3.05026455,154.2092758,145.963084,-6.633217993,-72.16608997,-272.2080821,911.6421651,-434.9264188,1.850657439,-21.2120641,-37.6854775,0.052267347,6.955017301,-0.633035877,32.94325277,-0.588251461,-3.083480907,87.97801257,16.69035448,5.7822,28,58.693,163,4.4,6.8,112,7.64,8.912,73.09,36.7,-0.85,1,2,0.37,153,380.572
COMDOY,C1=CC(=CC=C1C(=O)O)C(=O)O,Ga,pyridine,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,31,69.723,187,3.2,8.1,41,5.999,5.91,79.1,12.4,0.68,1,1,0.19,115,951.221
COMZAH,C1=CN=CC=C1CCC2=CC=NC=C2,Zn,dimethylformamide,1.98,160.1163163,155.1450974,-32.1183432,-68.30177515,-262.3018224,674.3291608,20.2697415,-0.244352663,-3.734622442,-20.64813252,-0.075419879,6.639053254,-1.241850457,31.92973033,-4.935734901,-5.952614647,48.2340145,0,2.2618,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,169.769
COQGAS,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,845.188
CORZOA,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,In,"N,N-dimethylformamide",3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,49,114.818,193,3.1,9.7,29,5.786,7.31,73.09,36.7,-0.85,1,2,0.37,153,3337.76
CUHLOJ,C1=CN=CC=C1C(=O)O,Co,"N,N-dimethylformamide",6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,508.635
CUHPUR,C1=CC(=CC=C1C(=O)O)C(=O)O,Cd,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,2255.4
CUPLIJ,C1=CN=CC=C1CCCC2=CC=NC=C2,Cd,ethanol,1.902298851,160.6777201,156.4364924,-25.91676576,-57.49346017,-320.3481131,172.4550225,-370.9973043,-0.017041141,-2.986244747,8.781807898,-0.048808256,6.639714625,-0.898335315,31.94871591,-4.781989446,-4.30568335,54.65483613,0,2.6519,48,112.41,158,4.33,7.2,-70,8.994,8.69,46.07,24.3,-0.31,1,1,0.3,78.37,3365.06
CUPMAC,C1=CN=CC=C1CCCC2=CC=NC=C2,Mn,methanol,1.902298851,160.6777201,156.4364924,-25.91676576,-57.49346017,-320.3481131,172.4550225,-370.9973043,-0.017041141,-2.986244747,8.781807898,-0.048808256,6.639714625,-0.898335315,31.94871591,-4.781989446,-4.30568335,54.65483613,0,2.6519,25,54.93804,197,3.72,9.4,-50,7.434,7.3,32.04,32.7,0.791,1,8.2,0.32,65,4539.72
CUWNIT,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Co,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,702.494
CUWNOZ,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Co,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,958.821
DAJHUS,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Co,benzene,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,27,58.93319,192,4.3,7.5,64,7.881,8.86,78.11,2.2,2.13,0,0,0.16,80.1,177.089
DANZAV,C1=CC(=CC=C1C2=CC(=CC(=C2)C(=O)O)C(=O)O)C(=O)O,Cd,dimethylformamide,4.387152778,156.8967605,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,34.41735606,0.654011749,-4.198412408,41.45873833,16.69035448,2.4482,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,2680.51
DAYYIN,C1=CN=CN1,Co,4-methylpyridine,6.089439787,171.3926447,173.9353714,-15,-30,-133.4506,0,0,0,-1.484482744,0,-0.167789001,7.333333333,-2.727272727,34.91960756,-11.32507474,-13.04849407,0,0,0.4097,27,58.93319,192,4.3,7.5,64,7.881,8.86,107.17,12.4,1.61,1,2.37,0.2,115,956.791
DEDGIF,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,770.582
DEJTIW,C1C(CC(CC1C(=O)O)C(=O)O)C(=O)O,Cd,isopropanol,5.041666667,165.6618053,158.9331138,19.7037037,-64.96296296,-320.4280523,341.5998015,148.3219169,6.928148148,-20.14249843,10.99426723,-0.35654321,8.839506173,-0.86617284,41.30935333,1.049631063,-4.16128224,19.26246487,19.26246487,0.2727,48,112.41,158,4.33,7.2,-70,8.994,8.69,60.1,17.9,0.786,1,17.5,0.28,82,20.3856
DENFUA,C1=CN=C(C=N1)C(=O)O,Mn,methanol,5.296296296,166.6942374,167.7083355,-7.893491124,-12.81065089,-88.37545569,29.00710386,0,-0.495536095,6.865841642,0.565988507,-0.031212153,7.301775148,-0.674244784,34.23495084,-2.877060652,-3.325332326,0,5.693927995,0.1748,25,54.93804,197,3.72,9.4,-50,7.434,7.3,32.04,32.7,0.791,1,8.2,0.32,65,11.0366
DENGAH,C1=CN=C(C=N1)C(=O)O,Mn,methanol,5.296296296,166.6942374,167.7083355,-7.893491124,-12.81065089,-88.37545569,29.00710386,0,-0.495536095,6.865841642,0.565988507,-0.031212153,7.301775148,-0.674244784,34.23495084,-2.877060652,-3.325332326,0,5.693927995,0.1748,25,54.93804,197,3.72,9.4,-50,7.434,7.3,32.04,32.7,0.791,1,8.2,0.32,65,66.1806
DERBIO,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Co,"N,N-dimethylformamide",3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,1485.95
DIDBEZ,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Co,methanol,3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,27,58.93319,192,4.3,7.5,64,7.881,8.86,32.04,32.7,0.791,1,8.2,0.32,65,1411.05
DIDBOJ,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Co,"N,N-dimethylformamide",3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,1442.77
DIDBOJ01,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Co,"N,N-dimethylformamide",3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,1448.58
DIGPER,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Gd,dimethylformamide,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,64,157.2,237,3.1,23.5,13,6.15,7.9,73.09,36.7,-0.85,1,2,0.37,153,704.099
DONNEA,C1=CC(=CC=C1C(=O)O)C(=O)O,Ga,pyridine,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,31,69.723,187,3.2,8.1,41,5.999,5.91,79.1,12.4,0.68,1,1,0.19,115,977.113
DONNIE,C1=CC(=CC=C1C(=O)O)C(=O)O,Ga,pyridine,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,31,69.723,187,3.2,8.1,41,5.999,5.91,79.1,12.4,0.68,1,1,0.19,115,1216.03
DOQCUK,CC(=O)O,Mg,dimethylacetamide,6.089439787,170.5202365,181.1765606,1,-90,-42.03469954,0,0,0,1.412091599,0,-5.409722222,9.5,-11.25,44.21852025,15.82330225,-51.949009,0,0,0.0909,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,37.8,0.937,1,24.2,0.25,166,1560.07
DUMXEQ,C1=CN=CC=C1C(=O)O,Dy,"N,N-dimethylformamide",6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,66,162.5,229,3.1,24.5,34,5.939,8.55,73.09,36.7,-0.85,1,2,0.37,153,239.534
DUMXEQ01,C1=CN=CC=C1C(=O)O,Dy,"N,N-dimethylformamide",6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,66,162.5,229,3.1,24.5,34,5.939,8.55,73.09,36.7,-0.85,1,2,0.37,153,241.807
DUMXIU,C1=CN=CC=C1C(=O)O,Dy,acetonitrile,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,66,162.5,229,3.1,24.5,34,5.939,8.55,41.05,37.5,0.34,0,1,0.26,81.6,131.766
DUPJAB,C1=CC(=CC=C1C(=O)O)C(=O)O,Cd,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1285.216
DUZWOM,CC(=O)O,Mn,"N,N-dimethylformamide",6.089439787,170.5202365,181.1765606,1,-90,-42.03469954,0,0,0,1.412091599,0,-5.409722222,9.5,-11.25,44.21852025,15.82330225,-51.949009,0,0,0.0909,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,461.144
EBAVIP,C1=CC(=CC=C1C2=CC(=CC(=C2)C(=O)O)C(=O)O)C(=O)O,Co,dimethylacetamide,4.387152778,156.8967605,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,34.41735606,0.654011749,-4.198412408,41.45873833,16.69035448,2.4482,27,58.93319,192,4.3,7.5,64,7.881,8.86,87.12,37.8,0.937,1,24.2,0.25,166,421.722
EBAVOV,C1=CC(=CC=C1C2=CC(=CC(=C2)C(=O)O)C(=O)O)C(=O)O,Co,dimethylformamide,4.387152778,156.8967605,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,34.41735606,0.654011749,-4.198412408,41.45873833,16.69035448,2.4482,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,441.084
EBAVUB,C1=CC(=CC=C1C2=CC(=CC(=C2)C(=O)O)C(=O)O)C(=O)O,Ni,dimethylformamide,4.387152778,156.8967605,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,34.41735606,0.654011749,-4.198412408,41.45873833,16.69035448,2.4482,28,58.693,163,4.4,6.8,112,7.64,8.912,73.09,36.7,-0.85,1,2,0.37,153,453.284
EBEWIT,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Gd,dimethylformamide,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,64,157.2,237,3.1,23.5,13,6.15,7.9,73.09,36.7,-0.85,1,2,0.37,153,676.84
EBEXEQ,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Gd,ethanol,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,64,157.2,237,3.1,23.5,13,6.15,7.9,46.07,24.3,-0.31,1,1,0.3,78.37,228.77
EBEXEQ01,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Gd,ethanol,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,64,157.2,237,3.1,23.5,13,6.15,7.9,46.07,24.3,-0.31,1,1,0.3,78.37,222.604
ECODIK,C1=CN=CC=C1C(=O)O,Cu,ethanol,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,29,63.55,140,4.48,6.7,119,7.726,8.933,46.07,24.3,-0.31,1,1,0.3,78.37,516.992
EDAFUM,C(=O)O,Co,acetone,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,58.08,20.7,-0.24,0,1,0.17,56.05,273.584
EDAGAT,C(=O)O,Co,acetonitrile,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,41.05,37.5,0.34,0,1,0.26,81.6,200.979
EDAGEX,C(=O)O,Co,tetrahydrofuran,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,72.1,7.58,0.888,1,19.9,0.22,66,257.228
EDEPAG,C1=CC(=CC=C1C(=O)O)C(=O)O,Eu,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,63,151.964,233,3.1,27.7,83,5.67,5.24,73.09,36.7,-0.85,1,2,0.37,153,54.8149
EFUHEU,C1=CN=CC=C1C(=O)O,Zn,dimethylformamide,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,4435.8
EGELUY,C1=CC(=CC=C1C(=O)O)C(=O)O,Al,p-xylene,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,13,26.981538,184,3.23,8.3,42,5.986,2.7,106.17,2.38,2.56,0,1.18,0.17,138,1485.57
ELOZOW,C1=C(SC(=C1)C(=O)O)C(=O)O,Cd,"N,N-dimethylacetamide",5.619047619,156.638113,149.5941208,6.536296296,-11.92444444,15.3797224,-8.112786327,93.98528538,3.314403556,-18.63677144,5.342441632,-1.383984878,14.38222222,-0.518454106,63.03764033,2.971853306,-2.89055528,12.13273414,9.754294387,1.1445,48,112.41,158,4.33,7.2,-70,8.994,8.69,87.12,32.2,-0.85,1,2,0.25,165.1,1403.7
EMUBIZ,C1=C(C=NC=C1C(=O)O)C(=O)O,Cu,acetonitrile,6.222222222,162.6584682,152.8530399,-4.211072664,-38.5467128,-30.12566296,91.82694363,79.5168395,1.45769827,-24.15715809,4.96450468,-0.515372072,7.467128028,-1.329196993,34.82995965,-0.123804066,-6.405245579,6.066367068,11.12690298,0.478,29,63.55,140,4.48,6.7,119,7.726,8.933,41.05,37.5,0.34,0,1,0.26,81.6,888.7889
EQOCES01,C1=CN=CN1,Co,cyclohexanol,6.089439787,171.3926447,173.9353714,-15,-30,-133.4506,0,0,0,-1.484482744,0,-0.167789001,7.333333333,-2.727272727,34.91960756,-11.32507474,-13.04849407,0,0,0.4097,27,58.93319,192,4.3,7.5,64,7.881,8.86,100.16,2.02,0.778,1,27.7,0.28,81,609.958
ESEHIV,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cu,acetonitrile,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,29,63.55,140,4.48,6.7,119,7.726,8.933,41.05,37.5,0.34,0,1,0.26,81.6,404.47
ESEQUO,C1=CC(=CC=C1C(=O)O)C(=O)O,Co,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,356.987
ESUQUG,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Co,dimethylacetamide,3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,27,58.93319,192,4.3,7.5,64,7.881,8.86,87.12,37.8,0.937,1,24.2,0.25,166,146.449
ETEJUJ,C1=C(C(=CC(=C1O)C(=O)O)O)C(=O)O,Sm,dimethylformamide,9.730639731,161.8284238,151.69121,3.08,-49.63,-25.83376716,-40.33740763,-13.73447361,-2.6322,-17.00759267,3.574934718,-1.161771772,7.89,-1.341351351,36.66212565,2.545874964,-6.245226885,12.13273414,0,0.4942,62,150.4,229,3.1,28.8,16,5.644,7.52,73.09,36.7,-0.85,1,2,0.37,153,308.05
ETEKAQ,C1=C(C(=CC(=C1O)C(=O)O)O)C(=O)O,Gd,dimethylformamide,9.730639731,161.8284238,151.69121,3.08,-49.63,-25.83376716,-40.33740763,-13.73447361,-2.6322,-17.00759267,3.574934718,-1.161771772,7.89,-1.341351351,36.66212565,2.545874964,-6.245226885,12.13273414,0,0.4942,64,157.2,237,3.1,23.5,13,6.15,7.9,73.09,36.7,-0.85,1,2,0.37,153,302.673
